group_var,effect,group,value,se,lower_2.5,upper_97.5,model,time_period,experiment
taxon_site,Intercept,Androstephium_breviflorum_Sandflats,-3.024,0.379,-3.767,-2.281,Hurdle_cond,1,DIST
taxon_site,Intercept,Anemone_berlandieri_Ladybird Johnson Wildflower Center,-2.865,0.335,-3.522,-2.208,Hurdle_cond,1,DIST
taxon_site,Intercept,Anisotome_aromatica_Meranges,-2.657,0.502,-3.64,-1.674,Hurdle_cond,1,DIST
taxon_site,Intercept,Anoda_cristata_San Claudio,-2.951,0.336,-3.61,-2.292,Hurdle_cond,1,DIST
taxon_site,Intercept,Antennaria_neglecta_Konza LTER DRAGNet,-2.804,0.336,-3.463,-2.145,Hurdle_cond,1,DIST
taxon_site,Intercept,Antennaria_parlinii_Churning Rapids,-2.836,0.427,-3.673,-1.999,Hurdle_cond,1,DIST
taxon_site,Intercept,Antennaria_parlinii_University of Michigan Biological Station,-2.696,0.437,-3.552,-1.84,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthemis_pseudocotula_Park Shaked,-2.787,0.485,-3.737,-1.837,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_Bayreuth DRAGNet,-2.473,0.271,-3.005,-1.941,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_Cary IES,-1.76,0.407,-2.558,-0.962,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_Cass,-3.232,0.201,-3.626,-2.838,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_CEREEP - Ecotron IDF,-0.667,0.262,-1.18,-0.154,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_Churning Rapids,-2.005,0.336,-2.664,-1.346,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_Cowichan,-2.478,0.409,-3.28,-1.676,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_Domaninek,-2.851,0.274,-3.389,-2.313,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_Hazelrigg,-1.72,0.229,-2.168,-1.272,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_Kniezenberg,-2.869,0.388,-3.629,-2.109,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_Nillahcootie,-1.269,0.206,-1.673,-0.865,Hurdle_cond,1,DIST
taxon_site,Intercept,Anthoxanthum_odoratum_WSL,-2.84,0.388,-3.6,-2.08,Hurdle_cond,1,DIST
taxon_site,Intercept,Aphanes_arvensis_Jena,-3.017,0.353,-3.709,-2.325,Hurdle_cond,1,DIST
taxon_site,Intercept,Apocynum_androsaemifolium_University of Michigan Biological Station,-2.606,0.511,-3.607,-1.605,Hurdle_cond,1,DIST
taxon_site,Intercept,Apocynum_cannabinum_Blandy Experimental Farm,-2.465,0.403,-3.255,-1.675,Hurdle_cond,1,DIST
taxon_site,Intercept,Apocynum_cannabinum_Oak Lake Field Station,-2.342,0.413,-3.151,-1.533,Hurdle_cond,1,DIST
taxon_site,Intercept,Arabidella_nasturtium_Fowlers Gap,-2.594,0.51,-3.593,-1.595,Hurdle_cond,1,DIST
taxon_site,Intercept,Arabidopsis_thaliana_University of Michigan Biological Station,-2.761,0.489,-3.719,-1.803,Hurdle_cond,1,DIST
taxon_site,Intercept,Arabis_divaricarpa_Cedar Creek LTER,-2.484,0.272,-3.018,-1.95,Hurdle_cond,1,DIST
taxon_site,Intercept,Araujia_sericifera_San Claudio,-3.074,0.378,-3.815,-2.333,Hurdle_cond,1,DIST
taxon_site,Intercept,Arctium_minus_Oak Lake Field Station,-2.45,0.526,-3.48,-1.42,Hurdle_cond,1,DIST
taxon_site,Intercept,Arctium_tomentosum_Jena,-2.777,0.489,-3.735,-1.819,Hurdle_cond,1,DIST
taxon_site,Intercept,Arenaria_serpyllifolia_Bad Lauchstaedt,-2.846,0.479,-3.784,-1.908,Hurdle_cond,1,DIST
taxon_site,Intercept,Arenaria_serpyllifolia_Domaninek,-2.492,0.372,-3.221,-1.763,Hurdle_cond,1,DIST
taxon_site,Intercept,Arenaria_serpyllifolia_Jena,-2.82,0.245,-3.299,-2.341,Hurdle_cond,1,DIST
taxon_site,Intercept,Argyrolobium_stipulaceum_Ukulinga,-2.681,0.397,-3.459,-1.903,Hurdle_cond,1,DIST
taxon_site,Intercept,Aristida_junciformis_Ukulinga,-2.251,0.553,-3.334,-1.168,Hurdle_cond,1,DIST
taxon_site,Intercept,Aristida_purpurascens_Hobcaw Barony,-2.018,0.472,-2.943,-1.093,Hurdle_cond,1,DIST
taxon_site,Intercept,Aristida_purpurea_Ladybird Johnson Wildflower Center,-2.78,0.361,-3.488,-2.072,Hurdle_cond,1,DIST
taxon_site,Intercept,Aristida_purpurea_University of Wyoming - SAREC,-2.838,0.48,-3.778,-1.898,Hurdle_cond,1,DIST
taxon_site,Intercept,Aristida_stricta_Bladen Lakes State Forest,-2.432,0.371,-3.159,-1.705,Hurdle_cond,1,DIST
taxon_site,Intercept,Armeria_alpina_Meranges,-2.761,0.489,-3.719,-1.803,Hurdle_cond,1,DIST
taxon_site,Intercept,Armeria_maritima_Potrok Aike,-2.933,0.314,-3.549,-2.317,Hurdle_cond,1,DIST
taxon_site,Intercept,Arrhenatherum_elatius_Agroscope Changins,-3.04,0.274,-3.578,-2.502,Hurdle_cond,1,DIST
taxon_site,Intercept,Arrhenatherum_elatius_Ainsdale Dune Slacks,-3.087,0.311,-3.697,-2.477,Hurdle_cond,1,DIST
taxon_site,Intercept,Arrhenatherum_elatius_Bayreuth DRAGNet,-2.662,0.253,-3.157,-2.167,Hurdle_cond,1,DIST
taxon_site,Intercept,Arrhenatherum_elatius_Hazelrigg,-2.51,0.52,-3.529,-1.491,Hurdle_cond,1,DIST
taxon_site,Intercept,Arrhenatherum_elatius_Jena,-2.973,0.332,-3.624,-2.322,Hurdle_cond,1,DIST
taxon_site,Intercept,Arrhenatherum_elatius_Kniezenberg,-2.415,0.271,-2.947,-1.883,Hurdle_cond,1,DIST
taxon_site,Intercept,Arrhenatherum_elatius_WSL,-1.178,0.202,-1.574,-0.782,Hurdle_cond,1,DIST
taxon_site,Intercept,Arrhenatherum_elatius_Wytham Woods,-2.463,0.207,-2.869,-2.057,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_absinthium_Lublin,-2.36,0.539,-3.416,-1.304,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_anethifolia_Songyuan,-2.387,0.34,-3.054,-1.72,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_annua_Songyuan,-2.27,0.316,-2.89,-1.65,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_argyi_Hulun Buir,-2.804,0.36,-3.51,-2.098,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_biennis_Oak Lake Field Station,-2.405,0.298,-2.99,-1.82,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_carrulescens_Saihanba,-3.062,0.297,-3.645,-2.479,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_dracunculus_Hulun Buir,-2.81,0.254,-3.307,-2.313,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_eriopoda_Saihanba,-2.754,0.49,-3.714,-1.794,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_frigida_Hulun Buir,-2.599,0.252,-3.092,-2.106,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_ludoviciana_Cedar Creek LTER,-2.278,0.238,-2.744,-1.812,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_ludoviciana_Konza LTER DRAGNet,-2.404,0.368,-3.125,-1.683,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_mongolica_Songyuan,-2.678,0.396,-3.454,-1.902,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_pubescens_Hulun Buir,-2.655,0.44,-3.517,-1.793,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_sieversiana_Hulun Buir,-2.903,0.422,-3.73,-2.076,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_tanacetifolia_Hulun Buir,-2.111,0.147,-2.399,-1.823,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_tanacetifolia_Saihanba,-2.175,0.213,-2.592,-1.758,Hurdle_cond,1,DIST
taxon_site,Intercept,Artemisia_vulgaris_Lublin,-2.447,0.371,-3.174,-1.72,Hurdle_cond,1,DIST
taxon_site,Intercept,Asclepias_ovalifolia_Cedar Creek LTER,-2.483,0.522,-3.506,-1.46,Hurdle_cond,1,DIST
taxon_site,Intercept,Asclepias_sullivantii_Konza LTER DRAGNet,-2.468,0.526,-3.498,-1.438,Hurdle_cond,1,DIST
taxon_site,Intercept,Asclepias_syriaca_Blandy Experimental Farm,-1.672,0.239,-2.14,-1.204,Hurdle_cond,1,DIST
taxon_site,Intercept,Asclepias_syriaca_Cary IES,-2.691,0.396,-3.467,-1.915,Hurdle_cond,1,DIST
taxon_site,Intercept,Asclepias_syriaca_Churning Rapids,-2.107,0.341,-2.776,-1.438,Hurdle_cond,1,DIST
taxon_site,Intercept,Asclepias_syriaca_Oak Lake Field Station,-2.623,0.32,-3.251,-1.995,Hurdle_cond,1,DIST
taxon_site,Intercept,Asclepias_syriaca_University of Michigan Biological Station,-2.68,0.398,-3.46,-1.9,Hurdle_cond,1,DIST
taxon_site,Intercept,Asclepias_verticillata_Konza LTER DRAGNet,-2.694,0.273,-3.23,-2.158,Hurdle_cond,1,DIST
taxon_site,Intercept,Asclepias_viridis_Konza LTER DRAGNet,-2.068,0.576,-3.196,-0.94,Hurdle_cond,1,DIST
taxon_site,Intercept,Astragalus_adsurgens_Saihanba,-2.79,0.43,-3.633,-1.947,Hurdle_cond,1,DIST
taxon_site,Intercept,Astragalus_glycyphyllos_Jena,-2.56,0.513,-3.565,-1.555,Hurdle_cond,1,DIST
taxon_site,Intercept,Astragalus_laxmannii_Hulun Buir,-2.973,0.219,-3.402,-2.544,Hurdle_cond,1,DIST
taxon_site,Intercept,Astragalus_laxmannii_Saihanba,-2.627,0.442,-3.493,-1.761,Hurdle_cond,1,DIST
taxon_site,Intercept,Astragalus_melilotoides_Hulun Buir,-2.768,0.361,-3.476,-2.06,Hurdle_cond,1,DIST
taxon_site,Intercept,Astragalus_pelecinus_Park Shaked,-2.884,0.474,-3.813,-1.955,Hurdle_cond,1,DIST
taxon_site,Intercept,Astragalus_propinquus_Saihanba,-2.846,0.479,-3.784,-1.908,Hurdle_cond,1,DIST
taxon_site,Intercept,Astrebla_lappacea_Fowlers Gap,-2.257,0.55,-3.334,-1.18,Hurdle_cond,1,DIST
taxon_site,Intercept,Atriplex_angulata_Fowlers Gap,-2.718,0.364,-3.432,-2.004,Hurdle_cond,1,DIST
taxon_site,Intercept,Avena_barbata_Jasper Ridge Biological Preserve,-1.591,0.296,-2.172,-1.01,Hurdle_cond,1,DIST
taxon_site,Intercept,Avena_barbata_Park Shaked,-2.783,0.432,-3.63,-1.936,Hurdle_cond,1,DIST
taxon_site,Intercept,Avena_barbata_Sierra Foothills REC,-2.71,0.337,-3.371,-2.049,Hurdle_cond,1,DIST
taxon_site,Intercept,Avena_fatua_Millville,-2.508,0.456,-3.401,-1.615,Hurdle_cond,1,DIST
taxon_site,Intercept,Avenula_pubescens_CEREEP - Ecotron IDF,-2.131,0.579,-3.265,-0.997,Hurdle_cond,1,DIST
taxon_site,Intercept,Axonopus_fissifolius_LSU Botanical Garden,-2.144,0.244,-2.621,-1.667,Hurdle_cond,1,DIST
taxon_site,Intercept,Axonopus_furcatus_Archbold Biological Station,-2.527,0.401,-3.313,-1.741,Hurdle_cond,1,DIST
taxon_site,Intercept,Axyris_amaranthoides_Hulun Buir,-2.846,0.479,-3.784,-1.908,Hurdle_cond,1,DIST
taxon_site,Intercept,Azorella_fuegiana_Potrok Aike,-2.925,0.356,-3.623,-2.227,Hurdle_cond,1,DIST
taxon_site,Intercept,Azorella_monantha_Potrok Aike,-2.664,0.5,-3.644,-1.684,Hurdle_cond,1,DIST
taxon_site,Intercept,Barbarea_vulgaris_Kellogg Biological Station (KBS),-2.903,0.316,-3.523,-2.283,Hurdle_cond,1,DIST
taxon_site,Intercept,Bassia_scoparia_Songyuan,-2.754,0.49,-3.714,-1.794,Hurdle_cond,1,DIST
taxon_site,Intercept,Bellardia_trixago_Algaida,-2.93,0.356,-3.628,-2.232,Hurdle_cond,1,DIST
taxon_site,Intercept,Bellevalia_eigii_Park Shaked,-2.958,0.466,-3.871,-2.045,Hurdle_cond,1,DIST
taxon_site,Intercept,Bellis_perennis_Bayreuth DRAGNet,-2.6,0.508,-3.595,-1.605,Hurdle_cond,1,DIST
taxon_site,Intercept,Bellis_perennis_Cowichan,-2.682,0.366,-3.399,-1.965,Hurdle_cond,1,DIST
taxon_site,Intercept,Bellis_perennis_Jena,-1.897,0.257,-2.4,-1.394,Hurdle_cond,1,DIST
taxon_site,Intercept,Bellis_perennis_Stoderzinken,-2.754,0.49,-3.714,-1.794,Hurdle_cond,1,DIST
taxon_site,Intercept,Berkheya_setifera_Ukulinga,-2.429,0.404,-3.221,-1.637,Hurdle_cond,1,DIST
taxon_site,Intercept,Berkheya_umbellata_Ukulinga,-2.104,0.414,-2.915,-1.293,Hurdle_cond,1,DIST
taxon_site,Intercept,Berteroa_incana_Cedar Creek LTER,-2.706,0.364,-3.42,-1.992,Hurdle_cond,1,DIST
taxon_site,Intercept,Beta_macrocarpa_Caracoles,-1.9,0.248,-2.385,-1.415,Hurdle_cond,1,DIST
taxon_site,Intercept,Bidens_mandonii_Castellanos,-2.372,0.456,-3.265,-1.479,Hurdle_cond,1,DIST
taxon_site,Intercept,Bothriochloa_ischaemum_Ladybird Johnson Wildflower Center,-2.848,0.335,-3.505,-2.191,Hurdle_cond,1,DIST
taxon_site,Intercept,Bothriochloa_laguroides_Ladybird Johnson Wildflower Center,-2.888,0.357,-3.588,-2.188,Hurdle_cond,1,DIST
taxon_site,Intercept,Bothriochloa_laguroides_San Claudio,-2.559,0.446,-3.433,-1.685,Hurdle_cond,1,DIST
taxon_site,Intercept,Bouchetia_erecta_Ladybird Johnson Wildflower Center,-2.877,0.359,-3.581,-2.173,Hurdle_cond,1,DIST
taxon_site,Intercept,Bouteloua_curtipendula_Oak Lake Field Station,-2.657,0.502,-3.64,-1.674,Hurdle_cond,1,DIST
